customer_id1,default,balance,housing,loan
118730,no,0,no,no
125731,no,1580,no,yes
105435,no,287,no,no
142897,no,4727,yes,no
129245,no,182,yes,no
136737,no,556,yes,no
107899,no,19,yes,no
101987,no,855,yes,no
126132,no,155,no,no
118552,no,4105,yes,no
141424,no,2583,no,no
116625,no,457,yes,no
138814,no,474,yes,no
123491,no,5065,no,no
133912,no,796,no,no
121191,yes,-305,no,yes
109109,no,8251,no,no
119482,no,4459,yes,no
104284,no,221,yes,no
129930,no,553,no,no
109483,no,-156,yes,no
126599,no,4465,yes,no
129905,no,289,no,no
141990,no,261,no,no
118839,no,-294,yes,yes
141572,no,1991,no,yes
102562,no,181,no,no
121274,no,494,no,no
118642,no,347,yes,no
112426,no,35,no,yes
120203,no,553,no,no
140584,no,1160,yes,yes
134565,no,80,yes,yes
125814,no,413,yes,no
141151,no,263,no,no
133035,no,1796,yes,yes
141045,no,6797,no,no
124879,no,0,yes,yes
113185,no,1274,no,no
123159,no,108,no,no
102955,no,0,no,no
124438,no,4962,no,yes
128680,no,1284,yes,no
107325,no,1052,yes,no
100357,no,901,yes,no
100209,no,30,yes,no
132038,no,899,yes,no
131815,no,1601,no,no
121418,no,3206,no,no
121494,no,0,no,no
136111,no,514,yes,no
124822,no,106,yes,no
114657,no,24,no,no
137861,no,708,yes,no
142457,no,334,no,no
126264,no,10041,yes,no
145018,no,4348,yes,no
118958,no,36,no,no
134527,no,290,yes,no
129123,no,106,no,no
126972,no,1752,yes,yes
138543,no,2550,yes,no
108295,no,749,yes,no
141646,no,4605,no,no
110545,no,8,no,no
139173,no,37,yes,no
132436,no,770,yes,no
143640,no,2183,yes,no
121298,no,1473,no,no
110672,no,38,no,no
104798,no,1352,yes,no
122967,no,657,no,no
115224,no,291,no,yes
138685,no,3301,yes,no
100833,no,183,yes,no
121474,no,3779,no,no
115866,no,19,yes,no
104844,no,2429,no,yes
102658,no,751,yes,no
112739,no,1347,no,yes
100313,no,195,no,no
118256,no,2366,yes,yes
103590,no,893,yes,no
125612,no,2168,yes,yes
110462,no,1456,no,no
138849,no,614,yes,no
139946,no,92,no,no
112892,no,3427,no,no
106233,no,214,yes,no
114705,no,0,yes,no
145110,no,297,yes,no
117957,no,35,yes,no
144646,no,598,no,no
139821,no,312,yes,no
101688,no,23,yes,no
115512,no,241,yes,no
142417,no,972,no,no
109049,no,759,yes,no
116206,no,74,yes,no
106325,no,216,yes,no
135673,no,146,yes,no
128932,no,0,no,no
107353,no,9687,yes,no
112240,no,1823,no,no
102385,no,1504,yes,no
116456,no,371,yes,no
129744,no,-97,yes,no
111401,no,694,no,no
137366,no,1117,yes,no
138766,no,72,yes,no
135770,no,174,yes,no
134727,no,224,yes,no
134135,no,628,no,no
121439,no,2935,yes,no
127002,no,14462,yes,no
120538,no,297,no,yes
110828,no,-1212,yes,no
117352,no,794,no,yes
129163,no,197,yes,no
119619,no,597,yes,yes
119699,no,998,no,no
133208,no,2488,yes,no
122648,no,263,no,no
117066,no,-182,no,yes
106697,no,1964,no,yes
108824,no,0,yes,no
132938,no,2025,yes,no
132349,no,267,yes,yes
133203,no,-147,yes,no
104672,no,0,yes,no
109010,no,-172,yes,yes
103818,no,16,yes,no
119032,no,1670,no,no
137869,no,-103,yes,no
138821,no,-258,yes,no
130633,no,1738,no,no
129536,no,5797,yes,no
141366,no,324,no,no
116207,no,122,yes,no
137901,no,28318,yes,no
103443,no,0,yes,no
117703,no,797,no,no
100628,no,459,yes,no
102636,no,1691,no,no
143723,no,4982,no,no
119199,no,335,no,no
121823,no,167,no,no
122650,no,712,yes,yes
106284,no,146,no,no
142692,no,863,no,no
105477,no,38,yes,no
108022,no,5563,yes,no
118860,no,1197,yes,yes
108996,no,160,yes,no
109927,no,361,no,no
117042,no,48,yes,yes
120804,no,0,no,no
118814,no,280,yes,yes
137828,no,687,yes,no
119462,no,0,yes,no
107797,no,1440,yes,no
118656,no,56,yes,no
142403,no,410,no,no
117258,no,40,no,yes
123127,no,1313,no,no
116886,no,3226,yes,yes
116148,yes,0,no,yes
116981,no,11532,yes,no
122636,no,5809,yes,no
142671,no,7546,yes,no
130469,no,1586,no,no
109187,no,0,no,no
125472,no,1589,yes,no
111889,no,1355,yes,no
126507,no,8152,no,no
123502,no,4594,no,no
130115,yes,-849,yes,yes
109623,no,5287,no,no
142637,no,782,yes,no
101060,no,106,yes,no
111253,no,1147,yes,no
104982,no,453,yes,no
134815,no,150,yes,no
128350,no,263,yes,no
119192,no,0,no,no
133168,no,213,yes,no
104647,no,5122,yes,no
128651,no,1016,yes,no
123861,no,0,no,no
104801,no,855,yes,yes
111421,no,1121,no,no
129783,no,305,yes,no
105371,no,3967,yes,no
138138,no,612,yes,no
112806,no,409,yes,no
126432,no,1465,yes,no
100282,no,787,yes,no
132460,no,180,yes,no
117034,no,176,yes,no
134710,no,-738,yes,no
119377,no,5988,yes,yes
132531,no,866,yes,no
135044,yes,-233,yes,no
115421,no,3269,no,yes
144782,no,159,no,no
135631,no,567,yes,no
138285,no,1297,yes,no
123800,no,81,no,no
121337,no,4,no,no
131884,no,217,yes,no
141713,no,5993,no,no
100478,no,98,yes,no
105666,no,97,yes,no
104472,no,437,yes,no
121155,no,-9,no,no
131937,no,702,yes,no
104209,no,75,yes,yes
142495,no,18881,no,no
104619,no,-740,yes,no
135819,no,8,yes,no
122513,no,388,yes,no
133642,no,535,yes,no
128654,no,352,no,no
103450,no,874,yes,no
116799,no,751,no,no
143970,no,70,no,no
100383,no,258,no,no
122568,no,333,no,no
102417,no,762,yes,no
113048,no,18,no,no
120078,no,2900,no,no
121018,no,1517,no,no
105979,no,529,yes,yes
124916,no,3944,yes,no
126382,no,1064,no,no
115827,no,2196,yes,no
122930,no,454,yes,no
132973,no,790,yes,no
140473,no,2543,no,no
139036,no,255,yes,yes
103271,yes,-35,yes,no
105755,no,0,yes,no
102982,no,7373,yes,no
140722,no,220,no,no
137900,no,608,yes,no
120909,no,493,no,no
121679,no,558,no,no
130497,no,121,no,no
130519,no,0,yes,no
107152,no,194,yes,no
116112,no,7,yes,no
127928,no,378,yes,no
124754,no,856,no,no
101634,no,0,yes,no
125254,no,3008,yes,yes
125053,no,728,yes,yes
122049,no,356,no,no
133001,no,539,yes,yes
131005,no,52,yes,no
111396,no,1050,yes,no
124686,no,38,yes,no
104706,no,3512,yes,no
136051,no,11,yes,no
103241,no,416,yes,no
120938,no,728,yes,no
129000,no,316,yes,yes
109712,no,289,no,no
111086,no,6613,no,no
113464,no,125,no,no
136418,no,-367,yes,no
102643,no,-371,yes,no
113484,no,112,yes,no
108415,no,7343,yes,no
126684,no,0,yes,no
133602,no,4,yes,no
105850,no,669,yes,no
132823,no,598,yes,no
136909,no,0,yes,no
115449,yes,-643,yes,no
126576,no,399,no,yes
114060,no,91,no,no
115692,no,624,no,yes
104351,no,409,yes,no
109075,no,1630,no,no
117107,no,209,yes,yes
112590,no,2099,no,yes
103082,no,1613,yes,no
100895,no,2303,yes,no
139808,no,1358,no,no
131961,no,13849,yes,no
100931,no,490,yes,no
139537,no,1596,no,no
137931,no,779,yes,no
135164,no,346,yes,no
134622,no,-16,yes,yes
109122,no,150,yes,no
135345,no,1147,yes,yes
120326,no,1804,no,no
117834,no,215,yes,no
138583,no,1370,yes,no
113253,no,26,no,no
101846,no,-1,yes,no
107327,no,689,yes,no
108699,no,21,yes,no
134461,no,2152,no,no
128584,no,1192,no,no
103386,no,8150,yes,no
117709,no,4675,yes,no
102833,no,57,yes,no
124755,no,652,no,no
134658,no,668,yes,no
108911,no,2726,yes,no
131476,no,5916,no,no
107707,no,2620,yes,no
122621,no,195,yes,no
104957,no,56,yes,no
131822,no,665,yes,no
122396,no,69,no,no
102007,no,638,yes,no
111860,no,1917,no,no
142850,no,319,no,no
115910,no,672,no,no
130565,no,660,yes,yes
128914,no,330,no,no
118091,no,296,no,no
117127,no,231,yes,yes
113177,yes,2,no,no
137281,no,18,no,no
113105,no,-805,no,no
137655,no,183,yes,no
113404,no,-107,no,no
106723,no,-255,yes,yes
122515,no,796,no,no
117520,no,59,no,yes
137692,no,283,yes,no
115670,no,0,yes,no
116849,no,350,yes,no
125611,no,1811,yes,no
104660,no,458,yes,no
100233,no,1685,yes,no
140017,no,625,yes,no
127844,no,-232,no,no
111666,no,313,yes,no
104251,no,14752,no,no
137007,no,465,yes,no
128922,no,2992,yes,no
139682,no,6507,no,no
106051,no,442,yes,no
113678,no,0,yes,no
120179,no,1894,no,no
141192,no,0,no,no
114522,no,1328,yes,no
112823,no,-44,yes,no
112795,no,-182,yes,no
100630,no,83,yes,yes
113162,no,1322,yes,yes
107260,no,451,yes,no
112174,no,-312,yes,no
109037,no,36,yes,no
111163,no,1979,no,no
143331,no,1220,no,no
116941,no,121,yes,no
129675,no,1883,yes,no
106487,no,1141,yes,no
117661,no,61,no,no
127742,no,282,no,yes
134770,no,914,yes,no
102171,no,-25,yes,no
129636,no,199,yes,yes
141351,no,1313,no,no
120821,no,111,no,no
135681,no,0,yes,no
116883,no,3382,no,no
122352,no,744,yes,yes
141468,no,652,no,no
119031,no,133,no,no
116260,no,0,yes,no
104048,no,371,yes,no
120543,no,573,no,no
102652,yes,-689,yes,no
123794,no,0,no,no
119682,no,14355,no,no
102313,no,2087,yes,no
107159,no,739,yes,yes
138227,no,680,yes,no
130443,no,923,no,no
100581,no,1127,yes,no
108347,no,-537,yes,no
128472,no,658,yes,no
100974,no,109,yes,no
109328,no,884,yes,no
119821,no,5235,no,no
129867,no,240,yes,no
126015,no,-608,yes,no
141075,no,611,no,no
135397,no,1363,yes,yes
115543,no,1195,no,no
120164,no,365,no,no
139945,no,1025,yes,no
116446,no,789,yes,no
124561,no,2223,no,no
128954,no,21,no,no
109003,no,880,yes,yes
133285,no,948,yes,no
100189,no,16,yes,yes
117317,no,202,no,no
140410,no,548,no,yes
126089,no,12212,no,no
126468,no,6922,no,no
111290,no,179,no,yes
119014,no,1121,no,no
122805,no,221,no,yes
100254,no,18,yes,no
110304,no,376,yes,yes
115492,no,1623,yes,yes
116191,no,3444,yes,no
107960,no,674,yes,no
116265,no,189,no,yes
132899,no,85,yes,no
132515,no,516,yes,no
119026,no,277,no,no
145088,no,298,no,no
111587,no,98,no,yes
112887,no,88,no,yes
100893,no,407,yes,no
117199,no,158,yes,no
126633,no,105,no,no
136908,no,2581,no,no
110605,no,68,yes,yes
118622,no,1623,no,no
132554,no,734,yes,no
112043,no,71,no,no
122340,no,-18,no,no
143655,no,607,no,no
125385,no,3560,no,no
115913,no,2690,yes,no
125114,no,157,yes,no
100724,no,-119,yes,no
124064,no,10,no,no
126193,no,1020,yes,no
106244,no,-50,yes,no
110992,no,517,yes,no
111289,no,332,no,no
122856,no,497,yes,no
143038,no,2038,no,no
103622,no,3061,yes,no
122755,no,591,yes,no
105176,no,223,yes,no
136915,no,64,yes,yes
120899,no,363,no,no
137821,no,969,yes,no
100339,no,66,yes,no
101483,no,150,yes,no
101814,no,133,yes,no
110385,no,4800,no,no
115097,no,167,yes,yes
117356,no,37,no,yes
133207,no,2289,yes,yes
109009,no,311,yes,no
121535,no,0,no,no
127078,no,3406,yes,no
113415,no,329,no,yes
109707,no,-288,yes,yes
130040,no,236,yes,no
135775,no,0,yes,yes
101686,no,123,no,no
116904,no,0,yes,no
116634,no,831,no,yes
140534,no,1101,yes,yes
136942,no,-98,yes,yes
107536,no,1798,yes,no
110714,no,538,no,no
104805,no,23,yes,no
119716,no,1176,no,no
136835,no,451,yes,yes
143421,no,64,no,no
101842,no,0,no,no
108127,no,3560,no,no
135561,no,956,yes,no
100957,no,387,yes,no
140536,no,2983,yes,no
137574,no,-664,yes,yes
120229,no,321,yes,no
142862,no,89,no,no
131814,no,1716,yes,no
101692,no,145,yes,no
107041,no,855,yes,no
143401,no,852,no,no
133007,no,102,yes,no
126779,no,3720,no,no
126817,no,6981,yes,no
106448,no,-274,yes,yes
110261,no,676,no,no
124565,no,0,yes,no
102095,no,769,yes,no
121591,no,63,no,no
130834,no,285,no,no
135258,no,2679,yes,no
134024,no,5969,no,no
109506,no,1060,yes,no
106582,no,1653,yes,yes
144427,no,135,no,no
113021,no,55,no,no
100774,no,43,yes,no
120385,no,3723,yes,no
135900,no,109,yes,no
128670,no,127,no,no
100409,no,129,yes,yes
141011,no,1610,no,no
127258,no,39,yes,yes
109307,no,541,yes,no
103104,no,1480,yes,no
102689,no,0,no,no
103237,no,321,yes,no
138093,no,-258,yes,no
141969,no,588,no,no
129711,no,2713,no,no
110194,no,1959,no,no
136621,no,768,yes,no
128418,no,360,yes,yes
132933,no,340,yes,no
106946,no,-299,yes,no
125868,no,1011,yes,no
124422,no,7387,no,no
109527,no,657,no,no
100775,no,-173,yes,no
112527,no,740,no,yes
139744,no,3461,no,no
125351,no,508,yes,no
120330,no,834,no,no
145064,no,1403,no,no
139568,no,562,no,no
106578,no,1410,yes,no
134577,no,151,yes,no
118743,no,1493,no,no
120089,no,1868,no,no
130703,no,0,no,yes
143997,no,4761,no,no
119135,no,76,no,no
101537,no,648,yes,yes
124100,no,385,yes,no
114587,no,274,no,no
102826,no,37,yes,no
101029,no,-98,yes,no
138490,no,624,yes,no
136320,no,306,yes,no
106573,no,554,yes,no
120425,no,2672,yes,no
130246,no,1230,yes,no
112320,no,1472,no,no
126248,no,638,yes,yes
130673,yes,0,yes,yes
134985,no,2468,yes,yes
114911,no,686,yes,yes
103509,no,124,yes,no
145270,no,2994,yes,no
126942,no,7741,yes,no
131572,no,398,yes,yes
121898,no,852,no,no
136254,no,0,yes,no
120265,no,2167,no,no
103329,no,4157,yes,no
134177,no,566,no,no
106036,no,104,yes,no
137710,no,523,yes,no
121796,no,-291,no,no
142284,no,1527,yes,no
144163,no,0,yes,no
125357,no,2626,yes,no
109167,no,244,no,no
138575,no,1614,yes,no
109805,no,75,no,no
118663,no,3211,no,no
101416,no,-84,yes,no
140938,no,1165,no,no
115886,no,0,yes,no
115923,no,2105,no,yes
133196,no,431,yes,no
137754,no,6182,yes,no
123499,no,27,no,no
107281,no,0,yes,no
124070,no,117,no,no
105159,no,5643,yes,no
104574,no,84,yes,no
107225,no,283,yes,yes
103973,no,132,yes,no
109402,no,334,no,no
123669,no,486,no,no
139500,no,5916,no,no
144456,no,842,no,no
128849,no,288,no,no
117931,no,906,yes,no
132146,no,102,yes,no
119562,no,2505,no,no
113439,no,313,no,yes
137652,no,1284,yes,no
136291,no,1611,yes,no
122479,no,225,no,no
126550,no,305,yes,no
129283,no,543,yes,no
136443,no,-27,yes,no
117448,no,371,yes,no
104862,no,1096,no,no
111154,no,468,no,no
132408,no,111,no,no
126703,no,1624,yes,no
103779,no,2,yes,no
133197,no,101,yes,yes
141389,no,620,no,no
120773,no,9622,no,no
102388,no,1097,yes,no
105946,no,1185,yes,no
125387,no,13853,yes,no
133482,no,3052,yes,yes
120117,no,2455,no,no
116939,no,1272,yes,no
121932,yes,-12,no,no
140389,no,697,no,no
125722,no,2878,yes,no
137112,no,241,yes,no
123303,no,1836,no,no
113886,no,190,no,yes
107562,no,205,yes,yes
100720,no,-5,yes,no
105912,no,930,yes,yes
130782,no,74,yes,no
119269,no,332,no,no
132488,no,560,yes,yes
113967,no,510,yes,no
139162,no,138,yes,no
137775,no,87,yes,no
124000,no,310,no,no
133667,no,526,yes,no
131596,no,13408,no,no
119431,no,1558,no,no
136159,no,162,yes,no
102341,no,538,yes,no
105282,no,906,yes,yes
108492,no,1772,no,no
100782,no,105,yes,no
114357,no,78,yes,yes
103262,no,0,yes,no
112052,no,853,no,no
131880,no,1993,yes,no
102418,no,650,yes,no
133621,no,1530,yes,no
135982,no,-54,yes,no
141197,no,1179,no,no
116675,no,0,no,no
138787,no,1417,yes,no
143819,no,0,yes,no
126455,no,0,no,no
106026,no,-307,yes,yes
116298,no,113,no,yes
113998,no,158,yes,no
128807,no,364,no,yes
112321,no,-491,yes,no
113506,no,117,no,yes
145181,no,1164,no,no
123952,no,0,no,no
138515,no,210,yes,yes
102871,no,102,yes,yes
108157,no,3472,yes,no
104129,no,368,yes,no
116771,no,0,no,no
120557,no,1009,yes,no
110933,no,7265,no,no
111010,no,39,no,no
136099,no,993,yes,yes
138641,no,949,yes,no
138881,no,-703,yes,no
101074,no,268,yes,no
129819,no,236,no,no
116627,no,1087,no,yes
101075,no,-825,yes,no
104034,no,208,yes,no
112365,no,1,yes,no
126731,no,644,no,no
120816,no,0,no,no
135532,no,753,yes,no
130635,no,357,no,yes
124614,no,0,yes,no
120436,no,-3,no,no
106820,no,21,yes,no
120123,no,795,no,no
137736,no,217,yes,no
135891,no,403,yes,no
145206,no,2779,no,no
110670,no,627,no,no
138690,no,656,yes,no
141056,no,0,no,no
105051,no,688,yes,no
125886,no,2,yes,yes
124036,no,214,no,no
100311,no,-390,yes,no
114574,no,51,no,no
112713,no,487,no,yes
111000,no,942,no,no
100208,no,61,no,yes
136593,no,190,yes,no
144799,no,384,yes,no
124622,no,0,yes,no
131708,no,779,yes,yes
126136,no,633,no,no
100204,no,179,yes,no
142411,no,0,no,no
132524,no,411,yes,no
110478,no,1453,no,no
107820,no,-232,yes,no
116840,no,2458,no,no
137981,no,500,no,no
103426,no,1178,yes,no
107543,no,762,yes,no
105712,yes,2,no,no
137041,no,1141,yes,no
102101,no,226,yes,no
103835,no,102,yes,no
144217,no,966,no,no
114350,no,187,yes,no
112004,no,3832,yes,no
135115,no,-78,yes,no
102138,no,-10,yes,no
145244,no,970,no,no
115624,no,45,yes,yes
125851,no,6835,no,no
108117,no,239,yes,no
101848,no,169,yes,no
133205,no,733,yes,no
137757,no,117,yes,no
120570,no,700,yes,no
127229,no,0,yes,no
145135,no,718,yes,no
102662,no,36,yes,no
129654,no,1369,yes,no
113176,no,291,no,yes
139458,no,568,yes,no
100130,no,265,yes,yes
106496,no,-37,yes,no
122458,no,0,no,no
130262,no,2400,yes,yes
135418,no,322,yes,no
145087,no,0,yes,no
108868,no,137,yes,no
134530,no,113,yes,no
135730,no,9,yes,no
126642,no,3,no,no
129752,no,119,no,no
142695,no,212,yes,no
129119,no,-207,no,no
139090,no,1374,yes,no
128001,no,914,no,no
106850,no,1171,yes,no
116897,no,1034,no,yes
119348,no,739,yes,no
103587,no,10399,yes,no
141778,no,1495,yes,no
101420,no,105,yes,no
115443,no,4963,yes,no
125226,no,1785,yes,no
124981,no,414,no,no
126615,no,4441,yes,no
140234,no,1644,no,no
137963,no,687,yes,no
127088,no,23,no,no
135508,no,489,yes,no
140874,no,1592,no,no
117274,no,0,no,no
117946,no,1032,no,no
117824,no,37,no,yes
126426,no,0,yes,no
109324,no,8562,no,no
130416,no,616,yes,no
138607,no,1919,yes,no
119070,no,770,no,no
108219,yes,34,yes,no
125893,no,2583,no,no
103177,no,4556,yes,no
112741,no,-27,no,no
141241,no,3751,yes,no
118595,no,0,no,no
129171,no,33,no,no
108978,no,-227,yes,no
104639,no,2030,yes,no
122146,no,34,no,no
136958,no,-58,no,no
109472,no,441,no,no
136679,no,-32,yes,no
119430,no,250,no,no
100119,no,60,yes,no
100121,no,723,yes,yes
134569,no,4430,yes,no
118597,no,0,no,no
136190,no,7249,yes,yes
115129,no,7032,no,no
115708,no,1806,no,yes
129010,no,699,no,no
132090,no,5110,yes,no
138895,no,428,yes,no
111672,no,626,yes,no
106563,no,-202,no,no
113459,no,4873,no,no
134912,no,345,yes,yes
113356,no,81,no,yes
143858,no,3240,no,no
106238,no,-124,no,no
115314,no,-508,yes,yes
114181,no,-172,yes,yes
102132,no,-256,no,yes
104518,no,-88,yes,no
123058,no,32,no,yes
119488,no,286,yes,no
141988,no,1787,no,no
103919,no,1166,yes,no
137921,no,0,no,no
115067,no,-1668,yes,yes
131244,no,4923,yes,yes
124719,no,11971,yes,no
124574,no,1797,yes,yes
118202,no,-176,yes,no
110994,no,1270,yes,no
108361,no,277,yes,no
110448,no,260,yes,no
139449,no,1124,yes,no
131403,no,464,no,no
107045,no,935,yes,no
134546,yes,10,yes,yes
141693,no,1819,no,no
128139,no,54,no,no
109332,no,113,yes,no
108079,no,1097,yes,no
139661,no,4792,no,no
138713,no,49,yes,no
133850,no,10072,no,no
128742,no,-70,no,yes
113805,no,1309,no,yes
106611,no,627,yes,no
124765,no,1354,yes,yes
101637,no,195,yes,no
121527,no,0,no,no
142827,no,3096,no,no
134867,no,501,yes,no
111989,no,161,yes,no
103281,no,0,yes,no
101314,no,7444,yes,yes
111969,no,4168,yes,no
130266,no,165,yes,no
115147,no,1426,no,no
104649,no,0,yes,no
143097,no,6053,no,no
122675,no,1725,no,no
108943,no,-226,yes,no
119542,no,0,no,no
100839,no,143,yes,no
121190,no,882,no,no
114512,no,332,no,no
108691,no,156,yes,no
133760,no,6947,yes,no
115647,no,1057,yes,no
105054,no,1887,no,yes
143693,no,707,yes,no
100637,no,157,yes,no
119692,no,35,no,no
119740,no,359,no,yes
140888,no,423,no,no
125377,no,932,no,yes
109622,no,201,no,yes
127408,no,54,yes,no
107116,no,-33,yes,no
122756,no,86,no,no
126073,no,4770,yes,yes
116226,no,4331,yes,no
133687,no,414,yes,no
130571,no,624,no,no
121790,no,0,no,no
131612,no,1683,yes,no
140661,no,556,no,no
110096,no,3376,no,no
130167,no,1023,yes,no
120086,no,84,yes,no
101790,yes,-198,yes,no
105023,no,932,yes,no
110136,no,1116,no,no
112095,no,1592,no,yes
119137,no,-379,yes,no
108834,no,369,yes,no
130878,no,2303,no,no
137140,no,864,yes,no
132328,no,467,yes,no
138234,no,177,yes,no
139680,no,1693,yes,no
113986,no,78,no,no
135553,no,26,yes,no
135467,no,1467,yes,yes
132643,no,1536,yes,no
106878,no,-541,yes,yes
102176,no,121,yes,no
126888,yes,10,no,no
137331,no,1852,no,no
110731,no,887,no,no
101614,no,22,yes,yes
122889,no,0,no,no
116889,no,229,yes,no
115433,no,2378,yes,yes
102572,no,2376,no,no
135753,no,-149,yes,yes
118857,no,2064,yes,no
101996,no,300,yes,no
125906,no,883,yes,no
101876,no,202,yes,no
